frame,NOSE.X,NOSE.Y,NOSE.Z,LEFT_EYE_INNER.X,LEFT_EYE_INNER.Y,LEFT_EYE_INNER.Z,LEFT_EYE.X,LEFT_EYE.Y,LEFT_EYE.Z,LEFT_EYE_OUTER.X,LEFT_EYE_OUTER.Y,LEFT_EYE_OUTER.Z,RIGHT_EYE_INNER.X,RIGHT_EYE_INNER.Y,RIGHT_EYE_INNER.Z,RIGHT_EYE.X,RIGHT_EYE.Y,RIGHT_EYE.Z,RIGHT_EYE_OUTER.X,RIGHT_EYE_OUTER.Y,RIGHT_EYE_OUTER.Z,LEFT_EAR.X,LEFT_EAR.Y,LEFT_EAR.Z,RIGHT_EAR.X,RIGHT_EAR.Y,RIGHT_EAR.Z,MOUTH_LEFT.X,MOUTH_LEFT.Y,MOUTH_LEFT.Z,MOUTH_RIGHT.X,MOUTH_RIGHT.Y,MOUTH_RIGHT.Z,LEFT_SHOULDER.X,LEFT_SHOULDER.Y,LEFT_SHOULDER.Z,RIGHT_SHOULDER.X,RIGHT_SHOULDER.Y,RIGHT_SHOULDER.Z,LEFT_ELBOW.X,LEFT_ELBOW.Y,LEFT_ELBOW.Z,RIGHT_ELBOW.X,RIGHT_ELBOW.Y,RIGHT_ELBOW.Z,LEFT_WRIST.X,LEFT_WRIST.Y,LEFT_WRIST.Z,RIGHT_WRIST.X,RIGHT_WRIST.Y,RIGHT_WRIST.Z,LEFT_PINKY.X,LEFT_PINKY.Y,LEFT_PINKY.Z,RIGHT_PINKY.X,RIGHT_PINKY.Y,RIGHT_PINKY.Z,LEFT_INDEX.X,LEFT_INDEX.Y,LEFT_INDEX.Z,RIGHT_INDEX.X,RIGHT_INDEX.Y,RIGHT_INDEX.Z,LEFT_THUMB.X,LEFT_THUMB.Y,LEFT_THUMB.Z,RIGHT_THUMB.X,RIGHT_THUMB.Y,RIGHT_THUMB.Z,LEFT_HIP.X,LEFT_HIP.Y,LEFT_HIP.Z,RIGHT_HIP.X,RIGHT_HIP.Y,RIGHT_HIP.Z,LEFT_KNEE.X,LEFT_KNEE.Y,LEFT_KNEE.Z,RIGHT_KNEE.X,RIGHT_KNEE.Y,RIGHT_KNEE.Z,LEFT_ANKLE.X,LEFT_ANKLE.Y,LEFT_ANKLE.Z,RIGHT_ANKLE.X,RIGHT_ANKLE.Y,RIGHT_ANKLE.Z,LEFT_HEEL.X,LEFT_HEEL.Y,LEFT_HEEL.Z,RIGHT_HEEL.X,RIGHT_HEEL.Y,RIGHT_HEEL.Z,LEFT_FOOT_INDEX.X,LEFT_FOOT_INDEX.Y,LEFT_FOOT_INDEX.Z,RIGHT_FOOT_INDEX.X,RIGHT_FOOT_INDEX.Y,RIGHT_FOOT_INDEX.Z
1,0.7186397910118103,0.22051812708377838,-0.3136010766029358,0.7169774770736694,0.20131081342697144,-0.28379350900650024,0.7127007246017456,0.20197400450706482,-0.28370919823646545,0.708373486995697,0.20250718295574188,-0.2836152911186218,0.7304977178573608,0.19752906262874603,-0.3060325086116791,0.7369025945663452,0.19677089154720306,-0.30611246824264526,0.7432798743247986,0.19640715420246124,-0.306084007024765,0.7145817875862122,0.20664797723293304,-0.10423114150762558,0.76155686378479,0.2029874473810196,-0.21359196305274963,0.7163601517677307,0.2384708970785141,-0.2439369410276413,0.7351608276367188,0.23376783728599548,-0.2758519947528839,0.6970698237419128,0.3062165081501007,0.023548070341348648,0.817208468914032,0.30093497037887573,-0.1632644236087799,0.6421850323677063,0.42153796553611755,-0.1508946716785431,0.8607370853424072,0.43583181500434875,-0.2320936918258667,0.6901045441627502,0.3108291029930115,-0.44581538438796997,0.7694389224052429,0.5055240988731384,-0.2777743935585022,0.7090446949005127,0.2833869755268097,-0.5004265308380127,0.7429805994033813,0.537763237953186,-0.29735419154167175,0.7085764408111572,0.2631986439228058,-0.47601062059402466,0.732053279876709,0.5163191556930542,-0.2905023396015167,0.7096872329711914,0.2774829864501953,-0.44229230284690857,0.7405805587768555,0.5069789290428162,-0.2675391137599945,0.7051289081573486,0.5850614309310913,0.07839537411928177,0.7701470255851746,0.5960928797721863,-0.07763856649398804,0.6820127367973328,0.7547662258148193,0.22678303718566895,0.7552663087844849,0.7987596988677979,-0.07948638498783112,0.6827436089515686,0.8896639347076416,0.5140923857688904,0.7430335283279419,0.9654106497764587,0.0640515685081482,0.6980037689208984,0.916125476360321,0.5376175045967102,0.7479515671730042,0.9883602261543274,0.06813053041696548,0.6200870275497437,0.9439602494239807,0.4635322690010071,0.7134193181991577,1.0412461757659912,-0.079177126288414
2,0.7184663414955139,0.22438162565231323,-0.3060060739517212,0.7166434526443481,0.20363810658454895,-0.27767789363861084,0.7121977806091309,0.20416933298110962,-0.2775912880897522,0.7077067494392395,0.20458850264549255,-0.2775018513202667,0.7306184768676758,0.19968946278095245,-0.29964137077331543,0.7371902465820312,0.19835993647575378,-0.29972702264785767,0.7437301278114319,0.19740647077560425,-0.29969683289527893,0.7136808633804321,0.20715230703353882,-0.10147414356470108,0.7621732950210571,0.2041447013616562,-0.2083873748779297,0.7159004807472229,0.24176959693431854,-0.2370208203792572,0.7351717948913574,0.23722483217716217,-0.2684885561466217,0.6967436671257019,0.30431070923805237,0.026425356045365334,0.8178337812423706,0.30173739790916443,-0.16034027934074402,0.6443259716033936,0.41723117232322693,-0.15199117362499237,0.8578452467918396,0.4370364546775818,-0.22469773888587952,0.6948841214179993,0.30542710423469543,-0.4547044336795807,0.7685366272926331,0.5052026510238647,-0.2673008143901825,0.7137455344200134,0.2786371409893036,-0.5126474499702454,0.7428921461105347,0.5370357036590576,-0.28754401206970215,0.7142124772071838,0.2581841051578522,-0.48893436789512634,0.7316488027572632,0.5150002241134644,-0.2826557457447052,0.7153707146644592,0.2723841965198517,-0.451774537563324,0.7400693893432617,0.5060164928436279,-0.2580038607120514,0.7065146565437317,0.5857341885566711,0.07891832292079926,0.7716476917266846,0.5965946316719055,-0.0781686007976532,0.6813481450080872,0.7562842965126038,0.2203456163406372,0.7557605504989624,0.7990694642066956,-0.0782487541437149,0.6835705041885376,0.8918627500534058,0.5113581418991089,0.7430140972137451,0.966395378112793,0.06703830510377884,0.6992374658584595,0.9180449843406677,0.5349209308624268,0.7480193972587585,0.9895630478858948,0.07154231518507004,0.6226550936698914,0.9469064474105835,0.4603258967399597,0.7123534083366394,1.0413483381271362,-0.07649033516645432
3,0.7189562320709229,0.22478587925434113,-0.2860688269138336,0.7174140214920044,0.20403549075126648,-0.25837618112564087,0.7129595279693604,0.20444028079509735,-0.258293092250824,0.7084290981292725,0.20473027229309082,-0.2582055926322937,0.73139888048172,0.20075739920139313,-0.27983540296554565,0.7380424737930298,0.1993829309940338,-0.2799130082130432,0.7446446418762207,0.19831326603889465,-0.27993279695510864,0.7142452001571655,0.20786400139331818,-0.08868668973445892,0.7634493112564087,0.2042129933834076,-0.19209305942058563,0.7166916131973267,0.24231086671352386,-0.2198631763458252,0.7361353635787964,0.2384839802980423,-0.2504443824291229,0.6963505148887634,0.3033679723739624,0.03054717183113098,0.8187146186828613,0.3017643690109253,-0.15007588267326355,0.6438464522361755,0.4149172902107239,-0.13411429524421692,0.8564527034759521,0.43830233812332153,-0.2176024466753006,0.6948268413543701,0.300216406583786,-0.3992955982685089,0.767298698425293,0.5038554072380066,-0.25284701585769653,0.7143705487251282,0.2725180387496948,-0.4498729109764099,0.7417529821395874,0.5348384380340576,-0.2703905701637268,0.7147574424743652,0.25322380661964417,-0.42351287603378296,0.7314092516899109,0.5138456225395203,-0.26435738801956177,0.7156251668930054,0.2677892744541168,-0.39428460597991943,0.739905834197998,0.5052930116653442,-0.24291154742240906,0.7058200836181641,0.5844972133636475,0.07503368705511093,0.7719641923904419,0.5959129929542542,-0.07429612427949905,0.6814582347869873,0.7563002705574036,0.20441818237304688,0.7557429075241089,0.7963961958885193,-0.061305493116378784,0.6842674016952515,0.8949135541915894,0.4582057595252991,0.7429424524307251,0.966137707233429,0.09903769940137863,0.6999102234840393,0.9213996529579163,0.47836145758628845,0.7478910088539124,0.9866369962692261,0.1051054447889328,0.6235648393630981,0.9504162073135376,0.39874929189682007,0.7133609652519226,1.0393279790878296,-0.03411523997783661
4,0.7199958562850952,0.22811132669448853,-0.2942321300506592,0.7175217866897583,0.20726747810840607,-0.266950398683548,0.7128653526306152,0.20763897895812988,-0.26686257123947144,0.7081427574157715,0.20790094137191772,-0.26676255464553833,0.7318975925445557,0.20459343492984772,-0.28664588928222656,0.7385298013687134,0.20316748321056366,-0.2867107689380646,0.745119571685791,0.20197413861751556,-0.28673017024993896,0.7133287191390991,0.21215753257274628,-0.09607916325330734,0.7633794546127319,0.2066432386636734,-0.19184057414531708,0.716902494430542,0.24589772522449493,-0.2275288850069046,0.7366243600845337,0.2426464557647705,-0.25573259592056274,0.6949252486228943,0.3037472665309906,0.02120748721063137,0.8184337615966797,0.30248501896858215,-0.14593760669231415,0.641025722026825,0.41419029235839844,-0.15679962933063507,0.8559651374816895,0.4385405480861664,-0.2173912525177002,0.6936359405517578,0.3008730113506317,-0.43203121423721313,0.7664370536804199,0.5031699538230896,-0.2704009413719177,0.7125266194343567,0.27317890524864197,-0.4852248728275299,0.7414209842681885,0.5342409014701843,-0.29268813133239746,0.7128740549087524,0.2543005645275116,-0.46003007888793945,0.7297787070274353,0.5132024884223938,-0.28709861636161804,0.7139028310775757,0.2687797546386719,-0.4276445508003235,0.7379400134086609,0.504733681678772,-0.26146605610847473,0.7053694128990173,0.5866721272468567,0.07466094940900803,0.7716948390007019,0.5978250503540039,-0.07387082278728485,0.6814453601837158,0.760987401008606,0.20160825550556183,0.7555462121963501,0.796700656414032,-0.05980857461690903,0.6842842102050781,0.8992388248443604,0.4576009213924408,0.7431455850601196,0.9612103700637817,0.11339539289474487,0.699867844581604,0.924285888671875,0.478534996509552,0.747545599937439,0.9828162789344788,0.1206573024392128,0.6273447871208191,0.9574205875396729,0.3981930911540985,0.714120626449585,1.036152958869934,-0.021110443398356438
5,0.7146966457366943,0.23480160534381866,-0.2811627686023712,0.7123205661773682,0.21334701776504517,-0.25589442253112793,0.7077535390853882,0.21356746554374695,-0.25580790638923645,0.7031327486038208,0.2136862576007843,-0.2557172179222107,0.7268131971359253,0.21108444035053253,-0.27653616666793823,0.7335137128829956,0.20964384078979492,-0.27662625908851624,0.7401831746101379,0.20840367674827576,-0.27664005756378174,0.7090071439743042,0.21722634136676788,-0.08806247264146805,0.7590788006782532,0.21151861548423767,-0.18906784057617188,0.7123160362243652,0.25200915336608887,-0.2144540548324585,0.7316867709159851,0.2491515725851059,-0.24424108862876892,0.691799521446228,0.30394312739372253,0.02602418139576912,0.8150247931480408,0.30315038561820984,-0.13502758741378784,0.638969361782074,0.41124361753463745,-0.14255228638648987,0.851743757724762,0.43739739060401917,-0.20157448947429657,0.6929717063903809,0.3019631505012512,-0.41847220063209534,0.7636176943778992,0.5047571063041687,-0.24518704414367676,0.7114441394805908,0.2747035324573517,-0.4694337844848633,0.7396911978721619,0.5356042385101318,-0.2656990885734558,0.7116584181785583,0.2564682066440582,-0.4387667775154114,0.7278655171394348,0.5157778263092041,-0.26039233803749084,0.7125805020332336,0.2705555856227875,-0.4097488820552826,0.7356967329978943,0.5069863796234131,-0.2364244908094406,0.7007859945297241,0.5861681699752808,0.07184679806232452,0.7677041292190552,0.5966756939888,-0.07109301537275314,0.6802756786346436,0.7599774599075317,0.19090132415294647,0.7537925839424133,0.7969021201133728,-0.0642537847161293,0.6822282075881958,0.8973497748374939,0.4595426023006439,0.7428547739982605,0.9632644057273865,0.08526970446109772,0.6967722773551941,0.9226298928260803,0.48112934827804565,0.746986448764801,0.9859279990196228,0.088149294257164,0.6282064914703369,0.9542661905288696,0.3958825170993805,0.7146205902099609,1.0383646488189697,-0.0698443055152893
6,0.7104474902153015,0.2348995804786682,-0.28070226311683655,0.7083846926689148,0.2133411318063736,-0.25538933277130127,0.7038726210594177,0.21339674293994904,-0.2552954852581024,0.699313759803772,0.2133522629737854,-0.2552092671394348,0.722874104976654,0.2115505337715149,-0.276361882686615,0.7295772433280945,0.2102382332086563,-0.2764451205730438,0.7362484335899353,0.2091163545846939,-0.2764466106891632,0.7053633332252502,0.21664457023143768,-0.08691377937793732,0.7551417350769043,0.21198464930057526,-0.18919622898101807,0.7080671787261963,0.25160014629364014,-0.2136378288269043,0.7273489236831665,0.24934153258800507,-0.24376645684242249,0.6882134079933167,0.3024701476097107,0.02743120864033699,0.8103554248809814,0.30204638838768005,-0.13382279872894287,0.6356451511383057,0.4103456735610962,-0.13675078749656677,0.8479136228561401,0.4355194866657257,-0.19667737185955048,0.6904323697090149,0.30167970061302185,-0.41407838463783264,0.7624331116676331,0.5065349340438843,-0.23898594081401825,0.7100142240524292,0.27465781569480896,-0.46825385093688965,0.7393434643745422,0.5383117198944092,-0.2591303288936615,0.7105641961097717,0.25629159808158875,-0.4391206204891205,0.7271974682807922,0.5188195705413818,-0.2547542154788971,0.7111232280731201,0.27047595381736755,-0.40875333547592163,0.7348440885543823,0.5095869302749634,-0.23042717576026917,0.6979220509529114,0.5813277363777161,0.07128703594207764,0.7644283175468445,0.5914833545684814,-0.07055547833442688,0.6785295605659485,0.7568575739860535,0.1938447654247284,0.7525843381881714,0.7932552099227905,-0.06962855905294418,0.6801520586013794,0.8956676125526428,0.4676552414894104,0.743121862411499,0.9615878462791443,0.07055746763944626,0.6944686770439148,0.9208487868309021,0.48941102623939514,0.7476709485054016,0.9843225479125977,0.07416178286075592,0.62791508436203,0.9529151916503906,0.4035322666168213,0.7143709659576416,1.0376307964324951,-0.07436715066432953
7,0.7065185904502869,0.231753408908844,-0.286624014377594,0.7041748762130737,0.2110106498003006,-0.260005921125412,0.6996262073516846,0.21118037402629852,-0.2599168121814728,0.6950239539146423,0.2112581878900528,-0.2598268985748291,0.7186855673789978,0.2091047465801239,-0.2808530926704407,0.7252541780471802,0.20782968401908875,-0.2809358835220337,0.7317914366722107,0.20676495134830475,-0.2809273302555084,0.6997931003570557,0.2152159959077835,-0.0883360356092453,0.7493864297866821,0.21072258055210114,-0.19092759490013123,0.7032451033592224,0.24883712828159332,-0.21974226832389832,0.722590446472168,0.24653786420822144,-0.2493869960308075,0.6809790730476379,0.302799254655838,0.018228521570563316,0.8033527135848999,0.3032052218914032,-0.12960436940193176,0.6319903135299683,0.41199788451194763,-0.14874151349067688,0.8437459468841553,0.4335942268371582,-0.19330301880836487,0.6811482906341553,0.3051232099533081,-0.4289575517177582,0.7634758353233337,0.5029246211051941,-0.26388460397720337,0.6993938088417053,0.2785708010196686,-0.4865037798881531,0.7411888241767883,0.5341596603393555,-0.29021161794662476,0.6990418434143066,0.25939247012138367,-0.4653831422328949,0.729211688041687,0.5144301652908325,-0.2918159067630768,0.699622392654419,0.27340009808540344,-0.42640024423599243,0.736497700214386,0.505469560623169,-0.25972309708595276,0.6908068656921387,0.5833281874656677,0.06784208863973618,0.7575626373291016,0.5940374732017517,-0.06718891859054565,0.6768323183059692,0.7602618336677551,0.1927100121974945,0.7495778799057007,0.7940518856048584,-0.06295560300350189,0.6801040172576904,0.8955446481704712,0.4700090289115906,0.744131326675415,0.9560407996177673,0.10566826164722443,0.6947473287582397,0.9193194508552551,0.4920162260532379,0.7483670711517334,0.9771966934204102,0.11238734424114227,0.6287197470664978,0.9527683258056641,0.4017971158027649,0.7173392176628113,1.0314964056015015,-0.03386387974023819
8,0.7019209861755371,0.23157718777656555,-0.2886695861816406,0.7004117369651794,0.21059708297252655,-0.26174888014793396,0.6962000727653503,0.21069958806037903,-0.2616659998893738,0.6919149160385132,0.21071502566337585,-0.26159417629241943,0.713973343372345,0.20873822271823883,-0.2829974591732025,0.7203200459480286,0.2074252814054489,-0.28308525681495667,0.7266474962234497,0.20633211731910706,-0.28308337926864624,0.6979253888130188,0.21459035575389862,-0.09055620431900024,0.7444489002227783,0.21000298857688904,-0.19344624876976013,0.6994019150733948,0.24857185781002045,-0.2220800817012787,0.7179513573646545,0.2463257908821106,-0.2521494925022125,0.6802098155021667,0.30515873432159424,0.019037917256355286,0.7988071441650391,0.30328047275543213,-0.1375691145658493,0.6238861083984375,0.4131599962711334,-0.11632035672664642,0.8446378707885742,0.4332776665687561,-0.20136530697345734,0.6709030866622925,0.3234636187553406,-0.39288368821144104,0.7612926363945007,0.5027270317077637,-0.3010191321372986,0.6891753077507019,0.30295804142951965,-0.4472268521785736,0.7374156713485718,0.5334756374359131,-0.32805562019348145,0.6897525191307068,0.28252363204956055,-0.430044949054718,0.7262657880783081,0.5143391489982605,-0.32593023777008057,0.6897823214530945,0.2939521372318268,-0.3922974467277527,0.7341770529747009,0.5049892663955688,-0.2949819564819336,0.6897159814834595,0.5846387147903442,0.06943459063768387,0.7540625929832458,0.5947152376174927,-0.06876665353775024,0.6756139397621155,0.7602446675300598,0.18811698257923126,0.747401237487793,0.7939603924751282,-0.06487967073917389,0.6807637214660645,0.8946324586868286,0.4591706693172455,0.7445162534713745,0.9550672769546509,0.1023561954498291,0.6956208348274231,0.9183900356292725,0.4803239703178406,0.7486580610275269,0.976276695728302,0.10966749489307404,0.6289825439453125,0.9517975449562073,0.39189252257347107,0.7196236252784729,1.0298542976379395,-0.03401987999677658
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
