frame,NOSE.X,NOSE.Y,NOSE.Z,LEFT_EYE_INNER.X,LEFT_EYE_INNER.Y,LEFT_EYE_INNER.Z,LEFT_EYE.X,LEFT_EYE.Y,LEFT_EYE.Z,LEFT_EYE_OUTER.X,LEFT_EYE_OUTER.Y,LEFT_EYE_OUTER.Z,RIGHT_EYE_INNER.X,RIGHT_EYE_INNER.Y,RIGHT_EYE_INNER.Z,RIGHT_EYE.X,RIGHT_EYE.Y,RIGHT_EYE.Z,RIGHT_EYE_OUTER.X,RIGHT_EYE_OUTER.Y,RIGHT_EYE_OUTER.Z,LEFT_EAR.X,LEFT_EAR.Y,LEFT_EAR.Z,RIGHT_EAR.X,RIGHT_EAR.Y,RIGHT_EAR.Z,MOUTH_LEFT.X,MOUTH_LEFT.Y,MOUTH_LEFT.Z,MOUTH_RIGHT.X,MOUTH_RIGHT.Y,MOUTH_RIGHT.Z,LEFT_SHOULDER.X,LEFT_SHOULDER.Y,LEFT_SHOULDER.Z,RIGHT_SHOULDER.X,RIGHT_SHOULDER.Y,RIGHT_SHOULDER.Z,LEFT_ELBOW.X,LEFT_ELBOW.Y,LEFT_ELBOW.Z,RIGHT_ELBOW.X,RIGHT_ELBOW.Y,RIGHT_ELBOW.Z,LEFT_WRIST.X,LEFT_WRIST.Y,LEFT_WRIST.Z,RIGHT_WRIST.X,RIGHT_WRIST.Y,RIGHT_WRIST.Z,LEFT_PINKY.X,LEFT_PINKY.Y,LEFT_PINKY.Z,RIGHT_PINKY.X,RIGHT_PINKY.Y,RIGHT_PINKY.Z,LEFT_INDEX.X,LEFT_INDEX.Y,LEFT_INDEX.Z,RIGHT_INDEX.X,RIGHT_INDEX.Y,RIGHT_INDEX.Z,LEFT_THUMB.X,LEFT_THUMB.Y,LEFT_THUMB.Z,RIGHT_THUMB.X,RIGHT_THUMB.Y,RIGHT_THUMB.Z,LEFT_HIP.X,LEFT_HIP.Y,LEFT_HIP.Z,RIGHT_HIP.X,RIGHT_HIP.Y,RIGHT_HIP.Z,LEFT_KNEE.X,LEFT_KNEE.Y,LEFT_KNEE.Z,RIGHT_KNEE.X,RIGHT_KNEE.Y,RIGHT_KNEE.Z,LEFT_ANKLE.X,LEFT_ANKLE.Y,LEFT_ANKLE.Z,RIGHT_ANKLE.X,RIGHT_ANKLE.Y,RIGHT_ANKLE.Z,LEFT_HEEL.X,LEFT_HEEL.Y,LEFT_HEEL.Z,RIGHT_HEEL.X,RIGHT_HEEL.Y,RIGHT_HEEL.Z,LEFT_FOOT_INDEX.X,LEFT_FOOT_INDEX.Y,LEFT_FOOT_INDEX.Z,RIGHT_FOOT_INDEX.X,RIGHT_FOOT_INDEX.Y,RIGHT_FOOT_INDEX.Z
626,0.2813602089881897,0.2205181270837783,-0.3136010766029358,0.2830225527286529,0.2013108134269714,-0.2837935090065002,0.287299245595932,0.2019740045070648,-0.2837091982364654,0.291626513004303,0.2025071829557418,-0.2836152911186218,0.2695022523403168,0.197529062628746,-0.3060325086116791,0.2630974054336548,0.196770891547203,-0.3061124682426452,0.2567201256752014,0.1964071542024612,-0.306084007024765,0.2854182124137878,0.206647977232933,-0.1042311415076255,0.2384431660175323,0.2029874473810196,-0.2135919630527496,0.2836398482322693,0.2384708970785141,-0.2439369410276413,0.2648391425609588,0.2337678372859954,-0.2758519947528839,0.3029301762580871,0.3062165081501007,0.0235480703413486,0.1827915161848068,0.3009349703788757,-0.1632644236087799,0.3578149676322937,0.4215379655361175,-0.1508946716785431,0.1392628997564315,0.4358318150043487,-0.2320936918258667,0.3098954558372497,0.3108291029930115,-0.4458153843879699,0.2305610924959182,0.5055240988731384,-0.2777743935585022,0.2909553050994873,0.2833869755268097,-0.5004265308380127,0.2570193707942962,0.537763237953186,-0.2973541915416717,0.2914235889911651,0.2631986439228058,-0.4760106205940246,0.267946720123291,0.5163191556930542,-0.2905023396015167,0.2903127372264862,0.2774829864501953,-0.4422923028469085,0.2594194710254669,0.5069789290428162,-0.2675391137599945,0.294871062040329,0.5850614309310913,0.0783953741192817,0.2298529595136642,0.5960928797721863,-0.077638566493988,0.3179872632026672,0.7547662258148193,0.2267830371856689,0.2447336614131927,0.7987596988677979,-0.0794863849878311,0.3172563910484314,0.8896639347076416,0.5140923857688904,0.2569664418697357,0.9654106497764589,0.0640515685081482,0.3019962012767792,0.916125476360321,0.5376175045967102,0.2520484328269958,0.9883602261543274,0.0681305304169654,0.3799129426479339,0.9439602494239808,0.4635322690010071,0.2865806519985199,1.0412461757659912,-0.079177126288414
627,0.2815336585044861,0.2243816256523132,-0.3060060739517212,0.2833565175533294,0.2036381065845489,-0.2776778936386108,0.2878021895885467,0.2041693329811096,-0.2775912880897522,0.2922932505607605,0.2045885026454925,-0.2775018513202667,0.2693814933300018,0.1996894627809524,-0.2996413707733154,0.2628097236156463,0.1983599364757537,-0.2997270226478576,0.2562698721885681,0.1974064707756042,-0.2996968328952789,0.2863191068172455,0.2071523070335388,-0.101474143564701,0.2378267347812652,0.2041447013616562,-0.2083873748779297,0.2840995192527771,0.2417695969343185,-0.2370208203792572,0.2648282349109649,0.2372248321771621,-0.2684885561466217,0.3032563328742981,0.3043107092380523,0.0264253560453653,0.1821662336587906,0.3017373979091644,-0.160340279340744,0.355673998594284,0.4172311723232269,-0.1519911736249923,0.1421547383069992,0.4370364546775818,-0.2246977388858795,0.3051158785820007,0.3054271042346954,-0.4547044336795807,0.2314633578062057,0.5052026510238647,-0.2673008143901825,0.2862544655799866,0.2786371409893036,-0.5126474499702454,0.2571078240871429,0.5370357036590576,-0.2875440120697021,0.2857875227928161,0.2581841051578522,-0.4889343678951263,0.2683511972427368,0.5150002241134644,-0.2826557457447052,0.2846292853355407,0.2723841965198517,-0.451774537563324,0.2599305808544159,0.5060164928436279,-0.2580038607120514,0.2934853434562683,0.5857341885566711,0.0789183229207992,0.2283523082733154,0.5965946316719055,-0.0781686007976532,0.3186518549919128,0.7562842965126038,0.2203456163406372,0.2442394495010376,0.7990694642066956,-0.0782487541437149,0.3164295256137848,0.8918627500534058,0.5113581418991089,0.2569858729839325,0.966395378112793,0.0670383051037788,0.3007625341415405,0.9180449843406676,0.5349209308624268,0.2519806027412414,0.9895630478858948,0.07154231518507,0.3773449063301086,0.9469064474105836,0.4603258967399597,0.2876465916633606,1.0413483381271362,-0.0764903351664543
628,0.2810437679290771,0.2247858792543411,-0.2860688269138336,0.282586008310318,0.2040354907512664,-0.2583761811256408,0.2870404720306396,0.2044402807950973,-0.258293092250824,0.2915709018707275,0.2047302722930908,-0.2582055926322937,0.26860111951828,0.2007573992013931,-0.2798354029655456,0.2619575560092926,0.1993829309940338,-0.2799130082130432,0.2553553581237793,0.1983132660388946,-0.2799327969551086,0.2857547700405121,0.2078640013933181,-0.0886866897344589,0.2365507185459137,0.2042129933834076,-0.1920930594205856,0.2833084166049957,0.2423108667135238,-0.2198631763458252,0.2638646364212036,0.2384839802980423,-0.2504443824291229,0.3036494851112366,0.3033679723739624,0.0305471718311309,0.1812853664159774,0.3017643690109253,-0.1500758826732635,0.3561535477638244,0.4149172902107239,-0.1341142952442169,0.1435473263263702,0.4383023381233215,-0.2176024466753006,0.3051731586456299,0.300216406583786,-0.3992955982685089,0.2327013313770294,0.5038554072380066,-0.2528470158576965,0.2856294512748718,0.2725180387496948,-0.4498729109764099,0.2582470178604126,0.5348384380340576,-0.2703905701637268,0.2852425575256347,0.2532238066196441,-0.4235128760337829,0.2685907483100891,0.5138456225395203,-0.2643573880195617,0.2843748331069946,0.2677892744541168,-0.3942846059799194,0.2600941956043243,0.5052930116653442,-0.242911547422409,0.2941799163818359,0.5844972133636475,0.0750336870551109,0.2280358076095581,0.5959129929542542,-0.074296124279499,0.3185417354106903,0.7563002705574036,0.2044181823730468,0.2442571222782135,0.7963961958885193,-0.0613054931163787,0.3157325983047485,0.8949135541915894,0.4582057595252991,0.2570575475692749,0.966137707233429,0.0990376994013786,0.3000897765159607,0.9213996529579164,0.4783614575862884,0.2521089911460876,0.986636996269226,0.1051054447889328,0.3764351904392242,0.9504162073135376,0.39874929189682,0.2866390347480774,1.0393279790878296,-0.0341152399778366
629,0.2800041139125824,0.2281113266944885,-0.2942321300506592,0.2824782133102417,0.207267478108406,-0.266950398683548,0.2871346473693847,0.2076389789581298,-0.2668625712394714,0.2918572723865509,0.2079009413719177,-0.2667625546455383,0.2681023776531219,0.2045934349298477,-0.2866458892822265,0.261470228433609,0.2031674832105636,-0.2867107689380646,0.2548803985118866,0.2019741386175155,-0.2867301702499389,0.2866712808609009,0.2121575325727462,-0.0960791632533073,0.2366205751895904,0.2066432386636734,-0.191840574145317,0.2830974757671356,0.2458977252244949,-0.2275288850069046,0.2633756399154663,0.2426464557647705,-0.2557325959205627,0.3050747513771057,0.3037472665309906,0.0212074872106313,0.1815662533044815,0.3024850189685821,-0.1459376066923141,0.358974277973175,0.4141902923583984,-0.156799629330635,0.1440348327159881,0.4385405480861664,-0.2173912525177002,0.3063640594482422,0.3008730113506317,-0.4320312142372131,0.23356294631958,0.5031699538230896,-0.2704009413719177,0.2874733805656433,0.2731789052486419,-0.4852248728275299,0.2585790157318115,0.5342409014701843,-0.2926881313323974,0.2871259450912475,0.2543005645275116,-0.4600300788879394,0.2702212929725647,0.5132024884223938,-0.287098616361618,0.2860971987247467,0.2687797546386719,-0.4276445508003235,0.2620599865913391,0.504733681678772,-0.2614660561084747,0.2946305871009826,0.5866721272468567,0.074660949409008,0.2283051908016204,0.5978250503540039,-0.0738708227872848,0.3185546696186065,0.760987401008606,0.2016082555055618,0.2444537580013275,0.796700656414032,-0.059808574616909,0.3157158195972442,0.8992388248443604,0.4576009213924408,0.2568544149398803,0.9612103700637816,0.1133953928947448,0.300132155418396,0.924285888671875,0.478534996509552,0.2524543702602386,0.9828162789344788,0.1206573024392128,0.3726552128791809,0.9574205875396729,0.3981930911540985,0.285879373550415,1.036152958869934,-0.0211104433983564
630,0.285303384065628,0.2348016053438186,-0.2811627686023712,0.2876794338226318,0.2133470177650451,-0.2558944225311279,0.2922464609146118,0.2135674655437469,-0.2558079063892364,0.2968672513961792,0.2136862576007843,-0.2557172179222107,0.2731868326663971,0.2110844403505325,-0.2765361666679382,0.2664863169193268,0.2096438407897949,-0.2766262590885162,0.259816825389862,0.2084036767482757,-0.2766400575637817,0.2909928858280182,0.2172263413667678,-0.088062472641468,0.240921214222908,0.2115186154842376,-0.1890678405761718,0.2876839935779571,0.2520091533660888,-0.2144540548324585,0.2683132290840149,0.2491515725851059,-0.2442410886287689,0.3082005083560943,0.3039431273937225,0.0260241813957691,0.184975191950798,0.3031503856182098,-0.1350275874137878,0.361030638217926,0.4112436175346374,-0.1425522863864898,0.148256242275238,0.4373973906040191,-0.2015744894742965,0.3070282638072967,0.3019631505012512,-0.4184722006320953,0.2363822907209396,0.5047571063041687,-0.2451870441436767,0.2885558903217315,0.2747035324573517,-0.4694337844848633,0.2603088021278381,0.5356042385101318,-0.2656990885734558,0.2883415818214416,0.2564682066440582,-0.4387667775154114,0.2721344828605652,0.5157778263092041,-0.2603923380374908,0.2874194979667663,0.2705555856227875,-0.4097488820552826,0.2643032670021057,0.5069863796234131,-0.2364244908094406,0.2992139756679535,0.5861681699752808,0.0718467980623245,0.2322958409786224,0.5966756939888,-0.0710930153727531,0.3197243213653564,0.7599774599075317,0.1909013241529464,0.2462074011564254,0.7969021201133728,-0.0642537847161293,0.3177717924118042,0.8973497748374939,0.4595426023006439,0.2571452260017395,0.9632644057273864,0.0852697044610977,0.3032277226448059,0.9226298928260804,0.4811293482780456,0.253013551235199,0.9859279990196228,0.088149294257164,0.3717935383319855,0.9542661905288696,0.3958825170993805,0.2853793799877167,1.0383646488189695,-0.0698443055152893
631,0.2895525097846985,0.2348995804786682,-0.2807022631168365,0.2916153073310852,0.2133411318063736,-0.2553893327713012,0.2961273789405823,0.213396742939949,-0.2552954852581024,0.3006862699985504,0.2133522629737854,-0.2552092671394348,0.2771258950233459,0.2115505337715149,-0.276361882686615,0.2704227566719055,0.2102382332086563,-0.2764451205730438,0.2637515664100647,0.2091163545846939,-0.2764466106891632,0.2946366667747497,0.2166445702314376,-0.0869137793779373,0.2448582351207733,0.2119846493005752,-0.189196228981018,0.2919328212738037,0.2516001462936401,-0.2136378288269043,0.2726510763168335,0.249341532588005,-0.2437664568424224,0.3117865920066833,0.3024701476097107,0.0274312086403369,0.1896445602178573,0.30204638838768,-0.1338227987289428,0.3643548488616943,0.4103456735610962,-0.1367507874965667,0.1520863622426986,0.4355194866657257,-0.1966773718595504,0.3095676302909851,0.3016797006130218,-0.4140783846378326,0.2375668734312057,0.5065349340438843,-0.2389859408140182,0.2899857759475708,0.2746578156948089,-0.4682538509368896,0.2606565356254577,0.5383117198944092,-0.2591303288936615,0.2894358038902282,0.2562915980815887,-0.4391206204891205,0.2728025317192077,0.5188195705413818,-0.2547542154788971,0.2888767421245575,0.2704759538173675,-0.4087533354759216,0.26515594124794,0.5095869302749634,-0.2304271757602691,0.3020779490470886,0.5813277363777161,0.0712870359420776,0.2355716675519943,0.5914833545684814,-0.0705554783344268,0.3214704394340515,0.7568575739860535,0.1938447654247284,0.2474156618118286,0.7932552099227905,-0.0696285590529441,0.3198479115962982,0.8956676125526428,0.4676552414894104,0.256878137588501,0.9615878462791444,0.0705574676394462,0.3055313229560852,0.920848786830902,0.4894110262393951,0.2523290514945984,0.9843225479125975,0.0741617828607559,0.3720849156379699,0.9529151916503906,0.4035322666168213,0.285629004240036,1.0376307964324951,-0.0743671506643295
632,0.2934814095497131,0.231753408908844,-0.286624014377594,0.2958251237869262,0.2110106498003006,-0.260005921125412,0.3003738224506378,0.2111803740262985,-0.2599168121814728,0.3049760460853576,0.2112581878900528,-0.2598268985748291,0.2813144326210022,0.2091047465801239,-0.2808530926704407,0.2747457921504974,0.2078296840190887,-0.2809358835220337,0.2682085633277893,0.2067649513483047,-0.2809273302555084,0.3002068996429443,0.2152159959077835,-0.0883360356092453,0.2506135404109955,0.2107225805521011,-0.1909275949001312,0.2967548966407776,0.2488371282815933,-0.2197422683238983,0.2774095833301544,0.2465378642082214,-0.2493869960308075,0.319020926952362,0.302799254655838,0.0182285215705633,0.1966473162174224,0.3032052218914032,-0.1296043694019317,0.3680096864700317,0.4119978845119476,-0.1487415134906768,0.1562540829181671,0.4335942268371582,-0.1933030188083648,0.3188517093658447,0.3051232099533081,-0.4289575517177582,0.2365241795778274,0.5029246211051941,-0.2638846039772033,0.3006061911582947,0.2785708010196686,-0.4865037798881531,0.2588111758232116,0.5341596603393555,-0.2902116179466247,0.3009581863880157,0.2593924701213836,-0.4653831422328949,0.270788311958313,0.5144301652908325,-0.2918159067630768,0.3003776371479034,0.2734000980854034,-0.4264002442359924,0.263502299785614,0.505469560623169,-0.2597230970859527,0.3091931343078613,0.5833281874656677,0.0678420886397361,0.2424373626708984,0.5940374732017517,-0.0671889185905456,0.3231677114963531,0.7602618336677551,0.1927100121974945,0.2504221200942993,0.7940518856048584,-0.0629556030035018,0.3198959529399872,0.8955446481704712,0.4700090289115906,0.2558686733245849,0.9560407996177672,0.1056682616472244,0.3052526712417602,0.9193194508552552,0.4920162260532379,0.2516328990459442,0.9771966934204102,0.1123873442411422,0.3712802529335022,0.952768325805664,0.4017971158027649,0.2826607823371887,1.0314964056015017,-0.0338638797402381
633,0.2980789840221405,0.2315771877765655,-0.2886695861816406,0.2995882630348205,0.2105970829725265,-0.2617488801479339,0.3037999272346496,0.210699588060379,-0.2616659998893738,0.3080850541591644,0.2107150256633758,-0.2615941762924194,0.286026656627655,0.2087382227182388,-0.2829974591732025,0.2796799540519714,0.2074252814054489,-0.2830852568149566,0.2733525335788727,0.206332117319107,-0.2830833792686462,0.3020746111869812,0.2145903557538986,-0.0905562043190002,0.255551129579544,0.210002988576889,-0.1934462487697601,0.3005980849266052,0.2485718578100204,-0.2220800817012787,0.2820486426353454,0.2463257908821106,-0.2521494925022125,0.3197901844978332,0.3051587343215942,0.0190379172563552,0.2011928856372833,0.3032804727554321,-0.1375691145658493,0.3761138916015625,0.4131599962711334,-0.1163203567266464,0.1553620994091034,0.4332776665687561,-0.2013653069734573,0.3290969133377075,0.3234636187553406,-0.392883688211441,0.238707348704338,0.5027270317077637,-0.3010191321372986,0.3108246922492981,0.3029580414295196,-0.4472268521785736,0.2625843584537506,0.5334756374359131,-0.3280556201934814,0.3102474808692932,0.2825236320495605,-0.430044949054718,0.2737342417240143,0.5143391489982605,-0.3259302377700805,0.3102176785469055,0.2939521372318268,-0.3922974467277527,0.2658229470252991,0.5049892663955688,-0.2949819564819336,0.3102840185165405,0.5846387147903442,0.0694345906376838,0.2459373921155929,0.5947152376174927,-0.0687666535377502,0.3243860602378845,0.7602446675300598,0.1881169825792312,0.252598762512207,0.7939603924751282,-0.0648796707391738,0.3192363083362579,0.8946324586868286,0.4591706693172455,0.2554837167263031,0.9550672769546508,0.1023561954498291,0.3043791651725769,0.9183900356292723,0.4803239703178406,0.2513419389724731,0.976276695728302,0.109667494893074,0.3710174560546875,0.9517975449562072,0.391892522573471,0.2803763747215271,1.0298542976379397,-0.0340198799967765
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
