frame,NOSE.X,NOSE.Y,NOSE.Z,LEFT_EYE_INNER.X,LEFT_EYE_INNER.Y,LEFT_EYE_INNER.Z,LEFT_EYE.X,LEFT_EYE.Y,LEFT_EYE.Z,LEFT_EYE_OUTER.X,LEFT_EYE_OUTER.Y,LEFT_EYE_OUTER.Z,RIGHT_EYE_INNER.X,RIGHT_EYE_INNER.Y,RIGHT_EYE_INNER.Z,RIGHT_EYE.X,RIGHT_EYE.Y,RIGHT_EYE.Z,RIGHT_EYE_OUTER.X,RIGHT_EYE_OUTER.Y,RIGHT_EYE_OUTER.Z,LEFT_EAR.X,LEFT_EAR.Y,LEFT_EAR.Z,RIGHT_EAR.X,RIGHT_EAR.Y,RIGHT_EAR.Z,MOUTH_LEFT.X,MOUTH_LEFT.Y,MOUTH_LEFT.Z,MOUTH_RIGHT.X,MOUTH_RIGHT.Y,MOUTH_RIGHT.Z,LEFT_SHOULDER.X,LEFT_SHOULDER.Y,LEFT_SHOULDER.Z,RIGHT_SHOULDER.X,RIGHT_SHOULDER.Y,RIGHT_SHOULDER.Z,LEFT_ELBOW.X,LEFT_ELBOW.Y,LEFT_ELBOW.Z,RIGHT_ELBOW.X,RIGHT_ELBOW.Y,RIGHT_ELBOW.Z,LEFT_WRIST.X,LEFT_WRIST.Y,LEFT_WRIST.Z,RIGHT_WRIST.X,RIGHT_WRIST.Y,RIGHT_WRIST.Z,LEFT_PINKY.X,LEFT_PINKY.Y,LEFT_PINKY.Z,RIGHT_PINKY.X,RIGHT_PINKY.Y,RIGHT_PINKY.Z,LEFT_INDEX.X,LEFT_INDEX.Y,LEFT_INDEX.Z,RIGHT_INDEX.X,RIGHT_INDEX.Y,RIGHT_INDEX.Z,LEFT_THUMB.X,LEFT_THUMB.Y,LEFT_THUMB.Z,RIGHT_THUMB.X,RIGHT_THUMB.Y,RIGHT_THUMB.Z,LEFT_HIP.X,LEFT_HIP.Y,LEFT_HIP.Z,RIGHT_HIP.X,RIGHT_HIP.Y,RIGHT_HIP.Z,LEFT_KNEE.X,LEFT_KNEE.Y,LEFT_KNEE.Z,RIGHT_KNEE.X,RIGHT_KNEE.Y,RIGHT_KNEE.Z,LEFT_ANKLE.X,LEFT_ANKLE.Y,LEFT_ANKLE.Z,RIGHT_ANKLE.X,RIGHT_ANKLE.Y,RIGHT_ANKLE.Z,LEFT_HEEL.X,LEFT_HEEL.Y,LEFT_HEEL.Z,RIGHT_HEEL.X,RIGHT_HEEL.Y,RIGHT_HEEL.Z,LEFT_FOOT_INDEX.X,LEFT_FOOT_INDEX.Y,LEFT_FOOT_INDEX.Z,RIGHT_FOOT_INDEX.X,RIGHT_FOOT_INDEX.Y,RIGHT_FOOT_INDEX.Z
1,0.571686327457428,0.23633629083633423,-0.2533077597618103,0.5680536031723022,0.22053292393684387,-0.22554676234722137,0.5641905069351196,0.22061024606227875,-0.22537188231945038,0.5602211356163025,0.22101274132728577,-0.22530122101306915,0.5801798105239868,0.21937601268291473,-0.24454204738140106,0.5852813720703125,0.21831843256950378,-0.2444075644016266,0.5903307795524597,0.21740104258060455,-0.2444794476032257,0.5632978081703186,0.22630225121974945,-0.05776240676641464,0.6027626395225525,0.22223874926567078,-0.15546979010105133,0.5679859519004822,0.2530963122844696,-0.18747279047966003,0.5842058062553406,0.2505328953266144,-0.21538451313972473,0.5614765882492065,0.3105403184890747,0.11358560621738434,0.6390722990036011,0.30764108896255493,-0.16969016194343567,0.5032232999801636,0.3697024881839752,0.2032274752855301,0.6775395274162292,0.4172353446483612,-0.2566467523574829,0.4290885329246521,0.3606869876384735,0.09557405114173889,0.6384532451629639,0.49108293652534485,-0.4134180545806885,0.4069019556045532,0.35638391971588135,0.07658658176660538,0.6296328902244568,0.5228241682052612,-0.46237796545028687,0.4061395525932312,0.35054779052734375,0.04718563333153725,0.6110163927078247,0.5074613690376282,-0.4757719039916992,0.4148292541503906,0.3554733395576477,0.07892845571041107,0.6176460981369019,0.4962771236896515,-0.41841307282447815,0.5865147113800049,0.5468568801879883,0.09811891615390778,0.6275601983070374,0.5438680648803711,-0.09755311161279678,0.5977760553359985,0.6891403794288635,0.25964730978012085,0.6514267921447754,0.7100145816802979,-0.20418676733970642,0.6199628114700317,0.8180268406867981,0.5195369720458984,0.670369565486908,0.8751090168952942,-0.2240167111158371,0.6365945935249329,0.8451672792434692,0.5378679037094116,0.6829842329025269,0.9024356007575989,-0.23545119166374207,0.5670090913772583,0.8554609417915344,0.45456624031066895,0.6360640525817871,0.9331821203231812,-0.37976381182670593
2,0.569069504737854,0.24304082989692688,-0.2405928671360016,0.5645655393600464,0.22638903558254242,-0.21488502621650696,0.5603838562965393,0.22663982212543488,-0.21470069885253906,0.5560823082923889,0.22691966593265533,-0.21460655331611633,0.577246904373169,0.22468295693397522,-0.23314782977104187,0.5824827551841736,0.22341497242450714,-0.23301823437213898,0.587643027305603,0.22231747210025787,-0.23308880627155304,0.557930588722229,0.2312934249639511,-0.05311999469995499,0.5993558168411255,0.2259693592786789,-0.145570769906044,0.5646328926086426,0.2591690123081207,-0.17633040249347687,0.5814059972763062,0.2564585506916046,-0.20273086428642273,0.5576974153518677,0.3106934428215027,0.11980990320444107,0.6342635154724121,0.3075362741947174,-0.16252852976322174,0.5029783248901367,0.37041357159614563,0.19915692508220673,0.6633951663970947,0.4178745448589325,-0.23772025108337402,0.43059486150741577,0.3616737723350525,0.06261200457811356,0.6155676245689392,0.4934481978416443,-0.37075719237327576,0.4083433151245117,0.35845261812210083,0.03868887573480606,0.607440710067749,0.525597870349884,-0.42025861144065857,0.4083770513534546,0.3509869873523712,0.007938684895634651,0.587739109992981,0.5107666850090027,-0.43493857979774475,0.4169479012489319,0.35552072525024414,0.044490374624729156,0.592850387096405,0.49945393204689026,-0.3765297532081604,0.5863586068153381,0.5456866025924683,0.10036680847406387,0.6259467005729675,0.5434085130691528,-0.09975536167621613,0.5967476963996887,0.6888254880905151,0.25541841983795166,0.6480627655982971,0.7099133133888245,-0.1822352111339569,0.6183369755744934,0.8165053725242615,0.5006994605064392,0.6704956293106079,0.8742844462394714,-0.19325417280197144,0.6356056928634644,0.8433172702789307,0.5181583762168884,0.6840224266052246,0.9023423790931702,-0.20362909138202667,0.5632578730583191,0.8553556799888611,0.43391555547714233,0.6340270638465881,0.9325365424156189,-0.34633731842041016
3,0.5638707876205444,0.2473718374967575,-0.22994382679462433,0.5602685809135437,0.22999392449855804,-0.20456013083457947,0.5563334226608276,0.23020640015602112,-0.20437149703502655,0.5522662401199341,0.23037071526050568,-0.20424333214759827,0.5725909471511841,0.22816775739192963,-0.22606348991394043,0.5778482556343079,0.2268173098564148,-0.22595398128032684,0.5830180048942566,0.22563514113426208,-0.22605422139167786,0.5557311773300171,0.2333381026983261,-0.045854128897190094,0.5960217118263245,0.22803276777267456,-0.1506243199110031,0.560447096824646,0.2627023458480835,-0.16607585549354553,0.5767332315444946,0.26012343168258667,-0.1962050348520279,0.5574702024459839,0.31055736541748047,0.1276441365480423,0.630263090133667,0.3067950904369354,-0.16616091132164001,0.5026915669441223,0.3696184754371643,0.24312837421894073,0.6556293368339539,0.4190768897533417,-0.23729078471660614,0.4300577640533447,0.3621850907802582,0.14508377015590668,0.6026235222816467,0.49481621384620667,-0.33883702754974365,0.40835708379745483,0.3600098192691803,0.12833555042743683,0.593170702457428,0.527592122554779,-0.3821987807750702,0.408474862575531,0.3505535423755646,0.09683740139007568,0.5736376047134399,0.5129444599151611,-0.3956465423107147,0.4158955216407776,0.3546760678291321,0.1275894045829773,0.5789963006973267,0.5019198656082153,-0.34261688590049744,0.5860131978988647,0.5431302189826965,0.10326898097991943,0.6234813332557678,0.5413174033164978,-0.10270311683416367,0.5936623811721802,0.6878901124000549,0.2445967197418213,0.6465912461280823,0.7099518179893494,-0.17926128208637238,0.614367663860321,0.8156552910804749,0.49398136138916016,0.6697750091552734,0.8724507689476013,-0.18989861011505127,0.631000816822052,0.8418810963630676,0.5126611590385437,0.6842410564422607,0.8984327912330627,-0.19965742528438568,0.5611857175827026,0.8565205931663513,0.43560871481895447,0.6326723694801331,0.9337173700332642,-0.33496373891830444
4,0.5619804859161377,0.24711290001869202,-0.21591012179851532,0.5590069890022278,0.23026898503303528,-0.19060441851615906,0.555270254611969,0.23059985041618347,-0.19042697548866272,0.551393449306488,0.23086343705654144,-0.19032767415046692,0.5708525776863098,0.22817851603031158,-0.21323218941688538,0.5760453343391418,0.22678421437740326,-0.21311600506305695,0.5811529159545898,0.22555270791053772,-0.2132095843553543,0.5560432076454163,0.23390580713748932,-0.03663726523518562,0.594964325428009,0.2279873788356781,-0.1459931880235672,0.5594180226325989,0.2624949514865875,-0.15395241975784302,0.575403094291687,0.2596651613712311,-0.1852605640888214,0.5584047436714172,0.3097516596317291,0.1282835602760315,0.6304822564125061,0.30568936467170715,-0.165719136595726,0.5035392642021179,0.3675173223018646,0.2312324345111847,0.6547474265098572,0.4188322424888611,-0.22705569863319397,0.43118155002593994,0.3621932864189148,0.12678804993629456,0.5979079008102417,0.4952617883682251,-0.3201010525226593,0.4094432592391968,0.3624025881290436,0.10872022807598114,0.5874351859092712,0.5285582542419434,-0.35912638902664185,0.4099799394607544,0.35195550322532654,0.07831987738609314,0.5681219696998596,0.5137099623680115,-0.3720736503601074,0.4176991581916809,0.3554030954837799,0.11002224683761597,0.5740947127342224,0.5027860403060913,-0.3230689465999603,0.5851579308509827,0.540651261806488,0.10302285850048065,0.6219933032989502,0.5386032462120056,-0.10249235481023788,0.592603862285614,0.6874858736991882,0.23314771056175232,0.6437487006187439,0.7075904011726379,-0.1770135462284088,0.6117858290672302,0.8160378932952881,0.4679848551750183,0.6678787469863892,0.8715181350708008,-0.1866663545370102,0.6276788711547852,0.842388391494751,0.4853779375553131,0.6840440034866333,0.8981587290763855,-0.1964438259601593,0.5593046545982361,0.8563612699508667,0.4193496108055115,0.6270427107810974,0.9312748312950134,-0.32418331503868103
5,0.5492315292358398,0.24978841841220856,-0.12404938042163849,0.5509300231933594,0.23310664296150208,-0.10115043073892593,0.5485786199569702,0.23311898112297058,-0.10098377615213394,0.5460436344146729,0.23307080566883087,-0.1009381040930748,0.5604532957077026,0.23158849775791168,-0.12956060469150543,0.5652979612350464,0.23046380281448364,-0.12945088744163513,0.5700542330741882,0.2294822335243225,-0.12949074804782867,0.5562484264373779,0.2343604415655136,0.03065423294901848,0.587784469127655,0.23113864660263062,-0.10393965244293213,0.5501705408096313,0.26369258761405945,-0.06949250400066376,0.5631527900695801,0.2619372606277466,-0.10824532806873322,0.5590205788612366,0.3123377859592438,0.1592196673154831,0.6285281181335449,0.30410560965538025,-0.11771001666784286,0.5046839118003845,0.3662836253643036,0.3077382743358612,0.6541018486022949,0.4157150983810425,-0.17961996793746948,0.4309273958206177,0.3614961504936218,0.29480278491973877,0.5995389223098755,0.4969639182090759,-0.26760420203208923,0.4105578064918518,0.3588825762271881,0.2964130938053131,0.5898188948631287,0.5330651998519897,-0.2991916239261627,0.40964943170547485,0.34806177020072937,0.26832252740859985,0.5722682476043701,0.5189236998558044,-0.3130742907524109,0.41475749015808105,0.3529216945171356,0.2806665003299713,0.5778822898864746,0.5076282620429993,-0.270711749792099,0.5867074728012085,0.5401116609573364,0.10137437283992767,0.6213627457618713,0.5350338220596313,-0.10081048309803009,0.5929901599884033,0.6933096051216125,0.17729496955871582,0.6394168734550476,0.7014789581298828,-0.13636846840381622,0.6112112998962402,0.8296220898628235,0.3605055809020996,0.6626532077789307,0.867817759513855,-0.1317271590232849,0.6276357769966125,0.8586694002151489,0.3734077215194702,0.6805755496025085,0.8940157294273376,-0.13840724527835846,0.554222047328949,0.862018883228302,0.3153788447380066,0.6180355548858643,0.922730028629303,-0.25218501687049866
6,0.5417051315307617,0.25589698553085327,-0.030289197340607643,0.5473360419273376,0.23766034841537476,-0.013477897271513939,0.5471010804176331,0.2368415892124176,-0.013312864117324352,0.5466195344924927,0.23599602282047272,-0.013231265358626842,0.5524498224258423,0.23777613043785095,-0.049426544457674026,0.5562275648117065,0.2370215505361557,-0.04930933937430382,0.5599294304847717,0.23640631139278412,-0.04926225170493126,0.5613681077957153,0.234192356467247,0.08344738930463791,0.5799240469932556,0.2362944483757019,-0.08158671855926514,0.5473626852035522,0.26748862862586975,0.012183252722024918,0.5547560453414917,0.2676883637905121,-0.03538817539811134,0.5656128525733948,0.31421223282814026,0.17591944336891174,0.6271679401397705,0.30419227480888367,-0.10371086746454239,0.506066620349884,0.3637966513633728,0.3058999180793762,0.655941367149353,0.4131697416305542,-0.17279008030891418,0.4284239411354065,0.360273152589798,0.3006546199321747,0.6017518043518066,0.5020564794540405,-0.23254089057445526,0.4092980623245239,0.3553652763366699,0.3022029995918274,0.5919469594955444,0.5379514098167419,-0.25747445225715637,0.4075910449028015,0.3435825705528259,0.27720749378204346,0.5757223963737488,0.526793897151947,-0.2661645710468292,0.4098697900772095,0.3487597405910492,0.2871953845024109,0.5809181928634644,0.5145479440689087,-0.23278705775737762,0.5918118357658386,0.5402717590332031,0.10239177942276001,0.6219106912612915,0.5331064462661743,-0.10177294909954071,0.5969768762588501,0.6954064965248108,0.16862058639526367,0.637437105178833,0.6966966986656189,-0.12215715646743774,0.6138091683387756,0.8344160318374634,0.3290987014770508,0.6566537618637085,0.862980842590332,-0.10857604444026947,0.6312127113342285,0.863642156124115,0.3391841650009155,0.6740756034851074,0.8884018659591675,-0.11399592459201813,0.5535009503364563,0.864334762096405,0.28280192613601685,0.6127175092697144,0.9154083728790283,-0.22063294053077698
7,0.5441588163375854,0.26091015338897705,-0.02214364893734455,0.5498838424682617,0.2418297976255417,-0.00507219647988677,0.5503144860267639,0.24069449305534363,-0.004944186192005873,0.5505118370056152,0.23953761160373688,-0.0048271589912474155,0.5533359050750732,0.24238142371177673,-0.044176019728183746,0.556672990322113,0.24153782427310944,-0.04411182552576065,0.5599366426467896,0.24081961810588837,-0.04410397261381149,0.5665513277053833,0.23577214777469635,0.08524736762046814,0.5797152519226074,0.23922666907310486,-0.09111073613166809,0.5516620874404907,0.27112457156181335,0.01763729378581047,0.5572165250778198,0.27162590622901917,-0.03353682905435562,0.5740745067596436,0.31399133801460266,0.17633353173732758,0.6288177967071533,0.3061940371990204,-0.12417285144329071,0.5202946662902832,0.36831673979759216,0.3167744278907776,0.6519781947135925,0.4278252422809601,-0.18954700231552124,0.44884198904037476,0.3537048101425171,0.341491162776947,0.5992839336395264,0.5222812294960022,-0.24020680785179138,0.429320752620697,0.35355472564697266,0.34158211946487427,0.5918288826942444,0.5573905110359192,-0.26812872290611267,0.42863327264785767,0.334724098443985,0.31924018263816833,0.5742212533950806,0.546527087688446,-0.2756132185459137,0.43264448642730713,0.3427804410457611,0.3289004862308502,0.5785348415374756,0.5335174202919006,-0.24035727977752686,0.5979982018470764,0.537907063961029,0.10620658099651337,0.6244429349899292,0.5330981016159058,-0.10552465915679932,0.600003182888031,0.6944975256919861,0.17084747552871704,0.6390478610992432,0.7026860117912292,-0.10706005990505219,0.6119508743286133,0.8344937562942505,0.3211306929588318,0.6582459211349487,0.8667580485343933,-0.08079932630062103,0.628731369972229,0.8630176782608032,0.32986873388290405,0.6762399077415466,0.8913710117340088,-0.08449321240186691,0.5536347031593323,0.8669224977493286,0.27490395307540894,0.6141188144683838,0.9196627140045166,-0.18794772028923035
8,0.5486071109771729,0.25935208797454834,-0.03873198479413986,0.5531729459762573,0.24051056802272797,-0.01949150487780571,0.5534170866012573,0.23951344192028046,-0.019379526376724243,0.5534914135932922,0.23847481608390808,-0.01925274170935154,0.5570352673530579,0.2409086674451828,-0.058007847517728806,0.5604429841041565,0.24000243842601776,-0.05799109861254692,0.5637839436531067,0.23923422396183014,-0.05806438997387886,0.5688655972480774,0.23580685257911682,0.07365880161523819,0.5824569463729858,0.23849885165691376,-0.09988440573215485,0.5554418563842773,0.27030855417251587,0.0012861705617979169,0.5615191459655762,0.2705361545085907,-0.04892740771174431,0.5809634327888489,0.31413349509239197,0.18214204907417297,0.6289408206939697,0.3086296319961548,-0.14725978672504425,0.5309983491897583,0.37601324915885925,0.3951064944267273,0.6540572643280029,0.43624866008758545,-0.21747156977653503,0.45738816261291504,0.3486465811729431,0.5230655074119568,0.5992087125778198,0.5289291739463806,-0.259164035320282,0.4494696855545044,0.34408023953437805,0.5432643890380859,0.5917837023735046,0.5662034153938293,-0.2825106978416443,0.4435209035873413,0.33116263151168823,0.5232731103897095,0.5749425888061523,0.5527697801589966,-0.2914466857910156,0.44521284103393555,0.33586379885673523,0.5144964456558228,0.5790532827377319,0.5384209156036377,-0.25925150513648987,0.6029186844825745,0.5420682430267334,0.11163641512393951,0.6272520422935486,0.5386331677436829,-0.11105625331401825,0.6010545492172241,0.694879412651062,0.18839380145072937,0.6386621594429016,0.7140145897865295,-0.11193174123764038,0.6128321290016174,0.8365030288696289,0.34310322999954224,0.658878743648529,0.8762665390968323,-0.11433718353509903,0.6288994550704956,0.865626335144043,0.3525211215019226,0.6775547862052917,0.9015153646469116,-0.12009948492050171,0.5579662919044495,0.8685318827629089,0.30408626794815063,0.6140641570091248,0.9282233715057373,-0.21686701476573944
9,0.5563538670539856,0.2569202482700348,-0.07112608104944229,0.5603485703468323,0.23588968813419342,-0.06029662489891052,0.5612698793411255,0.23472316563129425,-0.0601871982216835,0.5619992017745972,0.23347881436347961,-0.060014087706804276,0.5619612336158752,0.23623880743980408,-0.10143759101629257,0.5648397207260132,0.23491035401821136,-0.10142312943935394,0.5676193833351135,0.23372523486614227,-0.10148777067661285,0.5768609046936035,0.230210542678833,0.015900887548923492,0.5851778388023376,0.23137842118740082,-0.17137408256530762,0.5650060176849365,0.2683284878730774,-0.03679034113883972,0.5684850811958313,0.2680649161338806,-0.09000717848539352,0.5909610986709595,0.30533501505851746,0.1536511480808258,0.6338704228401184,0.30404460430145264,-0.2504417896270752,0.5674847364425659,0.3880614638328552,0.359924852848053,0.6512500643730164,0.44261378049850464,-0.29107704758644104,0.49605613946914673,0.3860040307044983,0.4518243670463562,0.5947317481040955,0.5383752584457397,-0.26541513204574585,0.4838150143623352,0.38412654399871826,0.47080570459365845,0.5876277685165405,0.5726154446601868,-0.2982660233974457,0.47566109895706177,0.36900413036346436,0.44059500098228455,0.5698361992835999,0.5574975609779358,-0.31803691387176514,0.4758871793746948,0.37144356966018677,0.4388108253479004,0.5732830166816711,0.5435283780097961,-0.2727050185203552,0.6092589497566223,0.5386446714401245,0.12425489723682404,0.6329926252365112,0.5415294766426086,-0.12365339696407318,0.6025360226631165,0.692338764667511,0.2133169174194336,0.6407644748687744,0.7129526734352112,-0.0953996330499649,0.6069225072860718,0.8330419659614563,0.3818088173866272,0.6585708260536194,0.8790414929389954,-0.03724583610892296,0.6218621730804443,0.8615990281105042,0.3929561674594879,0.6766256093978882,0.9069586396217346,-0.03602590411901474,0.552311360836029,0.869479238986969,0.34819716215133667,0.6088201403617859,0.9311688542366028,-0.1166706308722496
10,0.5591917037963867,0.25404253602027893,-0.18271192908287048,0.5627952218055725,0.2353445440530777,-0.17680473625659943,0.5640698671340942,0.23445813357830048,-0.17684917151927948,0.5651894807815552,0.2334907501935959,-0.17681899666786194,0.5630596280097961,0.23557303845882416,-0.22643689811229706,0.5653128623962402,0.23439906537532806,-0.22635972499847412,0.5674995183944702,0.2333390861749649,-0.22640657424926758,0.5804996490478516,0.23163250088691711,-0.1015331968665123,0.5833162665367126,0.23126867413520813,-0.3052527904510498,0.5684108734130859,0.2648979127407074,-0.15222764015197754,0.569861650466919,0.26419445872306824,-0.21663197875022888,0.605318009853363,0.30772072076797485,0.051452018320560455,0.632714033126831,0.30391421914100647,-0.38714149594306946,0.5890719890594482,0.4276500940322876,0.14623865485191345,0.6304680705070496,0.43066683411598206,-0.43638062477111816,0.5782167911529541,0.5218586325645447,0.08122678101062775,0.5862125158309937,0.5308573246002197,-0.41759079694747925,0.5735628604888916,0.5488131642341614,0.09476151317358017,0.5813009738922119,0.560376763343811,-0.4579079747200012,0.5681154727935791,0.5457214117050171,0.0367116704583168,0.5672138929367065,0.5544069409370422,-0.45706743001937866,0.5722426772117615,0.5369718670845032,0.05661676079034805,0.5705788135528564,0.5438534021377563,-0.4138471186161041,0.6211853623390198,0.5385634303092957,0.1336352527141571,0.6398636698722839,0.545539140701294,-0.13306887447834015,0.6054921746253967,0.6865317821502686,0.27373746037483215,0.6412245035171509,0.7126264572143555,-0.12603020668029785,0.6080774664878845,0.8301146626472473,0.42755207419395447,0.6568025350570679,0.8809951543807983,-0.0867898017168045,0.6211820840835571,0.8601056337356567,0.4372614324092865,0.6744489669799805,0.9077824354171753,-0.08821762353181839,0.5497713685035706,0.8665235042572021,0.39335042238235474,0.6047225594520569,0.9373248815536499,-0.19998466968536377
